point_index,d_a_meV,d_b_meV,d_c_meV,v3_ab_common_meV,v3_ab_orbital_selective_meV,v3_c_meV,solver_iterations,solver_residual_norm_meV,kspace_v3_ab_common_meV,kspace_v3_ab_orbital_selective_meV,kspace_v3_c_meV,kspace_d_a_meV,kspace_d_b_meV,kspace_d_c_meV
232,-16.63744635132821,15.162655119479451,2.145942618035492,-0.7373956159243802,-15.90005073540383,2.145942618035492,5,7.944109290391274e-15,-1.8272606080998028,-16.087197752244446,4.54256553456677,-17.91445836034425,14.259937144144644,4.54256553456677
233,-16.115847024219917,14.67323410336614,2.1361840037771285,-0.7213064604268888,-15.39454056379303,2.1361840037771285,5,2.1683198553528094e-14,-1.6536933873810014,-15.736969283894906,3.9583583949885788,-17.39066267127591,14.083275896513905,3.9583583949885788
234,-15.593178164678912,14.164586079562117,2.1435968614116105,-0.7142960425583977,-14.878882122120515,2.1435968614116105,5,8.881784197001252e-15,-1.5882115578311347,-15.34388811175945,3.5478596706552956,-16.932099669590585,13.755676553928314,3.5478596706552956
235,-15.068358854609254,13.637016791891348,2.1667214638784325,-0.7156710313589532,-14.3526878232503,2.1667214638784325,5,1.3411200035432724e-14,-1.5783342133687004,-14.863192177804866,3.2700849664593523,-16.441526391173568,13.284857964436165,3.2700849664593523
236,-14.540593636960676,13.0909615990998,2.204257218111529,-0.7248160189304382,-13.815777618030236,2.204257218111529,5,8.140289677804162e-15,-1.5826080214682243,-14.300884799456268,3.086323575833119,-15.883492820924493,12.718276777988043,3.086323575833119
237,-14.009367442271014,12.527001197368383,2.255042163592231,-0.7411831224513152,-13.2681843198197,2.255042163592231,5,1.004859173557616e-14,-1.5763907063829117,-13.702721075880076,2.9673186324642087,-15.279111782262987,12.126330369497165,2.9673186324642087
238,-13.47444342911326,11.945878750553304,2.3180339635575105,-0.764282339279978,-12.710161089833283,2.3180339635575105,5,1.464821375527116e-14,-1.5508960602834583,-13.131958359701141,2.8945796502847663,-14.682854419984599,11.581062299417683,2.8945796502847663
239,-12.93586233905011,11.348518760092814,2.392290656385749,-0.7936717894786485,-12.142190549571463,2.392290656385749,5,2.8697923009352724e-14,-1.5087128490058153,-12.645851550444114,2.8583299839684457,-14.15456439944993,11.137138701438298,2.8583299839684457
240,-12.393942446628092,10.736048015843997,2.476949905341793,-0.8289472153920476,-11.564995231236043,2.476949905341793,5,1.464821375527116e-14,-1.4585474507991696,-12.27809248474178,2.8543167572577777,-13.73663993554095,10.81954503394261,2.8543167572577777
241,-11.84927950534315,10.109818956781888,2.571205817657883,-0.8697302742806308,-10.97954923106252,2.571205817657883,3,3.7765864436546265e-14,-1.4107752274660315,-12.030421795101656,2.8808113511397226,-13.441197022567687,10.619646567635625,2.8808113511397226
242,-11.302746282515336,9.471435718569232,2.6742826479223605,-0.9156552819730512,-10.387091000542284,2.6742826479223605,3,7.496562604817283e-14,-1.374347341603198,-11.873447513408168,2.9363203801248035,-13.247794855011366,10.49910017180497,2.9363203801248035
243,-10.755491352933308,8.82278302886349,2.7854048938822817,-0.966354162034909,-9.7891371908984,2.7854048938822817,5,1.2932072993408848e-14,-1.355003489297129,-11.754908076386275,3.0180753573578163,-13.109911565683404,10.399904587089146,3.0180753573578163
244,-10.208936785477736,8.166057896769297,2.903763471647609,-1.0214394443542192,-9.187497341123516,2.903763471647609,5,2.3832327871173825e-14,-1.3545352592815962,-11.612837713719346,3.1212218818584474,-12.967372973000941,10.25830245443775,3.1212218818584474
245,-9.66477420457602,7.503803684043649,3.028477863804257,-1.0804852602661863,-8.584288944309835,3.028477863804257,5,1.7130564986077266e-14,-1.3708483373664155,-11.390662167136888,3.2386286124130943,-12.761510504503304,10.019813829770472,3.2386286124130943
246,-9.12495843201764,6.8389455834365735,3.15855441992502,-1.143006424290533,-7.981952007727106,3.15855441992502,5,1.5888218580782548e-14,-1.3986290475259737,-11.050854649377085,3.3612549338202067,-12.449483696903059,9.65222560185111,3.3612549338202067
247,-8.59169750879984,6.174825694243561,3.29284141849685,-1.2084359072781394,-7.3832616015217,3.29284141849685,5,8.881784197001252e-15,-1.4304517677681732,-10.583706040159287,3.478996595969214,-12.014157807927461,9.153254272391113,3.478996595969214
248,-8.067437365805882,5.515234706773972,3.429982146871708,-1.276101329515955,-6.791336036289927,3.429982146871708,4,1.740467143053463e-14,-1.4581530353067813,-10.008638907650711,3.581870006193601,-11.466791942957492,8.55048587234393,3.581870006193601
249,-7.554838784997147,4.86443563965519,3.568368196598919,-1.345201572670978,-6.209637212326168,3.568368196598919,5,1.1234667099445444e-14,-1.4742662733454057,-9.367629531010888,3.6613270842157384,-10.841895804356293,7.893363257665482,3.6613270842157384
250,-7.056743644201116,4.227173139742056,3.7060964571349935,-1.41478525222953,-5.641958391971586,3.7060964571349935,5,2.1390168887322676e-14,-1.4732898627762485,-8.713112859743585,3.711448790255893,-10.186402722519833,7.239822996967337,3.711448790255893
251,-6.576126917660411,3.6086597199826183,3.840934904519235,-1.4837335988388962,-5.0923933188215145,3.840934904519235,5,1.7130564986077266e-14,-1.4525766528916217,-8.09484956947731,3.7297724147979063,-9.547426222368932,6.6422729165856875,3.7297724147979063
252,-6.116030762648129,3.014528383475711,3.9703040669499656,-1.550751189586209,-4.56527957306192,3.9703040669499656,5,3.713393141489773e-14,-1.4126950511913663,-7.550317826508233,3.7175730947564207,-8.9630128776996,6.137622775316867,3.7175730947564207
253,-5.6794776214861,2.450740106451452,4.091282623820461,-1.614368757517324,-4.065108863968776,4.091282623820461,5,3.260957681782951e-14,-1.3572118553415362,-7.101055996924857,3.6795310948739597,-8.458267852266394,5.74384414158332,3.6795310948739597
254,-5.269361035139488,1.923435730887864,4.200646283722618,-1.672962652125812,-3.596398383013676,4.200646283722618,5,1.2434497875801752e-14,-1.2919612020660127,-6.754260566410421,3.6228447307519596,-8.046221768476434,5.462299364344409,3.6228447307519596
255,-4.888316149763702,1.4387262340368057,4.294947955658515,-1.7247949578634485,-3.163521191900254,4.294947955658515,5,2.2748467065386707e-14,-1.2239624045109068,-6.506713182049177,3.5559601168398483,-7.730675586560084,5.28275077753827,3.5559601168398483
256,-4.538576716378461,1.0024240666300983,4.370643322090995,-1.7680763248741815,-2.77050039150428,4.370643322090995,5,1.2306961192854808e-14,-1.1602065998609437,-6.347974652795684,3.4871547968174035,-7.508181252656628,5.18776805293474,3.4871547968174035
257,-4.221831095741387,0.6197311033475453,4.424258782643182,-1.8010499961969209,-2.4207810995444663,4.424258782643182,5,3.6404482152219934e-14,-1.1065358421791884,-6.261487164475516,3.4232195487749535,-7.368023006654704,5.154951322296327,3.4232195487749535
258,-3.939094894131485,0.2949135235439608,4.452589076564907,-1.8220906852937624,-2.117004208837723,4.452589076564907,5,3.574849180676073e-14,-1.0667930002591681,-6.224391028597292,3.3684366747242263,-7.291184028856461,5.157598028338124,3.3684366747242263
259,-3.690620243922373,0.0310061775131407,4.452902043062303,-1.829807033204616,-1.8608132107177568,4.452902043062303,3,2.6881156767937772e-14,-1.0423448243627784,-6.208061993350799,3.3239744561571887,-7.250406817713577,5.165717168988021,3.3239744561571887
260,-3.475859449644089,-0.170406851124208,4.423121530179926,-1.8231331503841488,-1.6527262992599403,4.423121530179926,3,2.161031364628563e-14,-1.031998428799984,-6.181041521565007,3.287733251166158,-7.2130399503649905,5.149043092765023,3.287733251166158
261,-3.2934931361540003,-0.3092967015000522,4.361959804107481,-1.8013949188270262,-1.492098217326974,4.361959804107481,3,5.3290705182007506e-15,-1.0322652074007985,-6.114599190755932,3.254612273741191,-7.146864398156731,5.0823339833551335,3.254612273741191
262,-3.141521719764108,-0.387160069537212,4.268979139991226,-1.76434089465066,-1.377180825113448,4.268979139991226,3,2.2748467065386707e-14,-1.0378883587036443,-5.989558899624601,3.21712924614342,-7.0274472583282455,4.951670540920957,3.21712924614342
263,-3.0174073941207973,-0.4068620558848793,4.144576422802805,-1.7121347250028385,-1.305272669117959,4.144576422802805,3,1.740467143053463e-14,-1.042541131438543,-5.802035297267992,3.1663154190975322,-6.844576428706535,4.759494165829448,3.1663154190975322
264,-2.91824563698694,-0.3723815274926603,3.989899765047499,-1.6453135822398002,-1.2729320547471397,3.989899765047499,4,1.6758116906701664e-14,-1.039612982868182,-5.5657237962454005,3.0928122557300957,-6.605336779113582,4.526110813377219,3.0928122557300957
265,-2.840942771141338,-0.2885026660936213,3.806717348760871,-1.5647227186174797,-1.2762200525238585,3.806717348760871,3,1.004859173557616e-14,-1.0230159366424052,-5.309327885904747,2.988095775775763,-6.332343822547152,4.286311949262341,2.988095775775763
266,-2.7823792187879426,-0.1604976818408348,3.597263110459239,-1.4714384503143887,-1.310940768473554,3.597263110459239,3,1.1234667099445444e-14,-0.9879514240105157,-5.06930653163685,2.8457372934102185,-6.057257955647366,4.081355107626335,2.8457372934102185
267,-2.739544717596953,0.0061630788461888,3.364081767314289,-1.366690819375382,-1.372853898221571,3.364081767314289,3,1.517719948885615e-14,-0.9315738358031179,-4.87992127790139,2.6625737312148385,-5.811495113704508,3.9483474420982723,2.6625737312148385
268,-2.7096392578018254,0.2060511132277995,3.109889463123115,-1.251794072287013,-1.4578451855148125,3.109889463123115,3,2.2748467065386707e-14,-0.853475043019744,-4.763916035176744,2.439619340041356,-5.617391078196488,3.9104409921570005,2.439619340041356
269,-2.6901397894157904,0.433960973377076,2.837458940947246,-1.128089408019357,-1.5620503813964333,2.837458940947246,3,7.32410687763558e-15,-0.7559056421446934,-4.727351191847854,2.1825262933811396,-5.483256833992547,3.9714455497031604,2.1825262933811396
270,-2.678836875480904,0.6850343196717876,2.549531808414069,-0.9969012779045584,-1.681935597576346,2.549531808414069,3,7.944109290391274e-15,-0.643657269502534,-4.76068507638152,1.9014187859987859,-5.4043423458840545,4.117027806878986,1.9014187859987859
271,-2.673847430580812,0.9548347106997518,2.248756142154692,-0.8595063599405302,-1.814341070640282,2.248756142154692,3,7.944109290391274e-15,-0.5235654919629519,-4.845449989298884,1.6099992789057709,-5.369015481261836,4.321884497335932,1.6099992789057709
272,-2.67361001094586,1.2393836235088436,1.9376454051105136,-0.7171131937185079,-1.956496817227352,1.9376454051105136,4,3.552713678800501e-15,-0.4036545003174796,-4.963065178696195,1.3239532975064336,-5.366719679013674,4.559410678378716,1.3239532975064336
273,-2.676868467529329,1.5351682495388752,1.6185539441216674,-0.5708501089952268,-2.106018358534102,1.6185539441216674,3,8.881784197001252e-15,-0.2920214914423408,-5.101181918117665,1.0588358089218304,-5.393203409560006,4.809160426675324,1.0588358089218304
274,-2.682648683288582,1.839130259684449,1.293664596977394,-0.4217592118020665,-2.2608894714865158,1.293664596977394,3,2.161031364628563e-14,-0.19562945646353744,-5.254496208257663,0.8277659337976171,-5.450125664721201,5.058866751794126,0.8277659337976171
275,-2.690231953239769,2.1486428411338303,0.9649846662753756,-0.2707945560529694,-2.4194373971868,0.9649846662753756,3,1.1916163935586913e-14,-0.11921873655950407,-5.420518389301738,0.6393416455432251,-5.539737125861242,5.301299652742234,0.6393416455432251
276,-2.699127524980164,2.461481410571692,0.6343473746324692,-0.1188230572042361,-2.580304467775928,0.6343473746324692,3,1.0658141036401504e-14,-0.06454272930950256,-5.594090538773131,0.49617833579569737,-5.6586332680826334,5.529547809463628,0.49617833579569737
277,-2.709045973915276,2.7757917659537577,0.3034167147257079,0.0333728960192409,-2.7424188699345167,0.3034167147257079,3,5.024295867788081e-15,-0.03007720419595689,-5.765129220296093,0.3943666792299585,-5.79520642449205,5.735052016100137,0.3943666792299585
278,-2.719874447699543,3.0900581392841366,-0.0263057323017804,0.1850918457922967,-2.90496629349184,-0.0263057323017804,3,2.3832327871173825e-14,-0.01125743791089139,-5.9215382072622775,0.32395926683337783,-5.932795645173169,5.910280769351386,0.32395926683337783
279,-2.73165435172018,3.4030726458873954,-0.353472932279412,0.3357091470836078,-3.067363498803788,-0.353472932279412,3,8.881784197001252e-15,-0.0011873888951237648,-6.055264331405233,0.2703803635340991,-6.056451720300357,6.054076942510109,0.2703803635340991
280,-2.7445617243277245,3.713906939266677,-0.6768840462274814,0.4846726074694762,-3.2292343317972008,-0.6768840462274814,3,8.140289677804162e-15,0.008329962685113079,-6.166942519668708,0.21646703578575083,-6.158612556983595,6.1752724823538205,0.21646703578575083
281,-2.758890330156729,4.021886411356177,-0.9954759013842054,0.6314980405997239,-3.390388370756453,-0.9954759013842054,5,3.972054645195637e-15,0.025647305823351355,-6.265276227857185,0.1447416052367403,-6.239628922033833,6.2909235336805365,0.1447416052367403
282,-2.775037351015978,4.326566966834052,-1.3083144328058955,0.7757648079090369,-3.5508021589250145,-1.3083144328058955,5,8.881784197001252e-15,0.05822233149053786,-6.360625220315188,0.039509018126333055,-6.30240288882465,6.418847551805726,0.039509018126333055
283,-2.7934914518650533,4.62771419860048,-1.6145861437288906,0.9171113733677134,-3.710602825232767,-1.6145861437288906,5,1.1916163935586913e-14,0.11182657247701207,-6.455864859772711,-0.11153820596976956,-6.344038287295699,6.567691432249723,-0.11153820596976956
284,-2.8148229259773223,4.925284662431374,-1.9135895772350904,1.055230868227026,-3.870053794204348,-1.9135895772350904,5,1.475552811121985e-14,0.19010278868019767,-6.53917681924095,-0.3163720902431823,-6.349074030560752,6.729279607921148,-0.3163720902431823
285,-2.8396755653708534,5.219408865371535,-2.204726766364744,1.1898666500003408,-4.029542215371194,-2.204726766364744,5,7.32410687763558e-15,0.2944766318937586,-6.582355581780298,-0.5783307839847626,-6.28787894988654,6.8768322136740565,-0.5783307839847626
286,-2.868759851088384,5.510375526329497,-2.487494625261398,1.3208078376205568,-4.189567688708941,-2.487494625261398,5,7.944109290391274e-15,0.4243595511290318,-6.5454906677983935,-0.8963123363696446,-6.121131116669361,6.969850218927426,-0.8963123363696446
287,-2.902847007622204,5.798616627140509,-2.761476254064366,1.4478848097591528,-4.350731817381357,-2.761476254064366,3,3.1225503660520366e-14,0.5775397239470332,-6.386208480971181,-1.2652082706655976,-5.808668757024147,6.963748204918215,-1.2652082706655976
288,-2.9427634146487582,6.084692742231145,-3.0263321513137424,1.5709646637911936,-4.513728078439952,-3.0263321513137424,5,2.5864145986817697e-14,0.7506496956292059,-6.070251910785945,-1.6763072777956185,-5.319602215156739,6.820901606415151,-1.6763072777956185
289,-2.989384818454172,6.369278113894445,-3.2817913573439106,1.689946647720137,-4.679331466174308,-3.2817913573439106,4,3.552713678800501e-15,0.9396175181853976,-5.580287977440656,-2.1174808745116414,-4.640670459255258,6.519905495626054,-2.1174808745116414
290,-3.0436297396900795,6.653144931321717,-3.5276425890793623,1.8047575958158184,-4.848387335505898,-3.5276425890793623,5,3.552713678800501e-15,1.140041213782318,-4.920959076234939,-2.5731599844176367,-3.780917862452621,6.061000290017257,-2.5731599844176367
291,-3.106451441932147,6.9371462821459335,-3.763725469485735,1.9153474201068927,-5.021798862039041,-3.763725469485735,4,1.5072887603364242e-14,1.3474622231465379,-4.119600758302173,-3.0244105301477573,-2.7721385351556354,5.467062981448711,-3.0244105301477573
292,-3.1788278194649173,7.222197286045601,-3.989922001836772,2.021684733290342,-5.200512552755259,-3.989922001836772,4,1.2932072993408848e-14,1.557542803720249,-3.223190032520899,-3.4497243808352493,-1.66564722880065,4.780732836241148,-3.4497243808352493
293,-3.2617485989751023,7.509254004122662,-4.206148486936909,2.12375270257378,-5.3855013015488815,-4.206148486936909,5,1.464821375527116e-14,1.7661702923999512,-2.292732239137087,-3.827255070382974,-0.5265619467371359,4.058902531537038,-3.827255070382974
294,-3.3561993468780797,7.799289859088504,-4.412348125787482,2.2215452561052125,-5.577744602983292,-4.412348125787482,5,3.972054645195637e-15,1.9695173022051933,-1.396462828438822,-4.138887189000714,0.5730544737663712,3.365980130644015,-4.138887189000714
295,-3.463141949800865,8.093269511027536,-4.608484584203773,2.315063780613336,-5.7782057304142,-4.608484584203773,5,1.2932072993408848e-14,2.1640838748018187,-0.6030764845642598,-4.375612236064905,1.561007390237559,2.7671603593660787,-4.375612236064905
296,-3.583491503242373,8.39212041596086,-4.794536810919648,2.404314456359244,-5.9878059596016175,-4.794536810919648,3,1.7130564986077266e-14,2.3467392622897036,0.024136980469871033,-4.542450691792623,2.3708762427595746,2.3226022818198326,-4.542450691792623
297,-3.718089904538228,8.69670264174226,-4.970495387008261,2.489306368602016,-6.207396273140244,-4.970495387008261,5,1.5072887603364242e-14,2.5147711201274086,0.4317428331900256,-4.660321559187623,2.9465139533174343,2.083028286937383,-4.660321559187623
298,-3.8676768853380064,9.00777790308368,-5.136360632712651,2.5700505088728365,-6.437727394210843,-5.136360632712651,3,3.117493601007525e-14,2.6659412208980586,0.5790200928465125,-4.762660319222498,3.244961313744571,2.086921128051546,-4.762660319222498
299,-4.0328596976961375,9.325979160307169,-5.292142601776108,2.646559731305516,-6.679419429001653,-5.292142601776108,3,3.972054645195637e-15,2.7985408589691505,0.43929843347596154,-4.886546893083742,3.237839292445112,2.359242425493189,-4.886546893083742
300,-4.20885978955609,9.651296401882048,-5.4424366123258245,2.721218306162979,-6.930078095719069,-5.4424366123258245,5,9.565974336450906e-15,2.911436333233822,1.591095699723598e-14,-5.060904812661854,2.911436333233838,2.911436333233806,-5.060904812661854
301,-4.448024741029246,9.935536941538825,-5.486699100797593,2.7437561002547883,-7.191780841284034,-5.486699100797593,5,1.5888218580782548e-14,2.995776858300328,-0.4392984334759593,-5.291961206575089,2.556478424824369,3.435075291776287,-5.291961206575089
302,-4.698923380734528,10.232239512438811,-5.530066688485415,2.7666580658521416,-7.46558144658667,-5.530066688485415,5,1.7130564986077266e-14,3.066087659135871,-0.5790200928465076,-5.587053668431328,2.487067566289363,3.6451077519823785,-5.587053668431328
303,-4.960269240240439,10.539248023259166,-5.571678912669477,2.789489391509364,-7.749758631749803,-5.571678912669477,5,1.464821375527116e-14,3.1227064790983667,-0.4317428331900258,-5.915548775832263,2.690963645908341,3.5544493122883924,-5.915548775832263
304,-5.23074937015922,10.854445088490955,-5.610746565342673,2.8118478591658675,-8.042597229325088,-5.610746565342673,5,5.3290705182007506e-15,3.166491664634564,-0.024136980469878354,-6.238487757153584,3.1423546841646854,3.1906286451044426,-6.238487757153584
305,12.58554051473449,-7.621752177522388,-4.943612283997817,2.481894168606051,10.10364634612844,-4.943612283997817,5,1.464821375527116e-14,3.198770976219696,0.6030764845642501,-6.5203634516253715,3.801847460783946,2.5956944916554456,-6.5203634516253715
306,-5.793859613008986,11.501270322434625,-5.678457305068605,2.8537053547128184,-8.647564967721804,-5.678457305068605,5,1.0805156823142815e-14,3.221276158101429,1.3964628284388483,-6.737955358592434,4.617738986540277,1.8248133296625806,-6.737955358592434
307,-6.08392557861931,11.829057721938195,-5.705883928631122,2.8725660716594428,-8.956491650278753,-5.705883928631122,5,5.024295867788081e-15,3.236072618936782,2.2927322391370617,-6.8836608336639955,5.528804858073844,0.9433403797997202,-6.8836608336639955
308,-6.378036914711342,12.157383799637165,-5.7283250916184345,2.8896734424629105,-9.267710357174252,-5.7283250916184345,5,8.881784197001252e-15,3.245492023321562,3.2231900325208964,-6.963563969846134,6.468682055842459,0.02230199080066564,-6.963563969846134
309,12.437302820833656,-6.603417367496845,-5.7696555555810844,2.9169427266684056,9.52036009416525,-5.7696555555810844,5,1.7852165294699933e-14,3.2520716272107437,4.119600758302185,-6.992450568982923,7.3716723855129285,-0.867529131091441,-6.992450568982923
310,12.411382280302178,-6.369527504713232,-5.9630318728306015,3.020927387794473,9.390454892507703,-5.9630318728306015,3,1.9131948672901813e-14,3.258498126230629,4.92095907623491,-6.988385524321393,8.179457202465539,-1.6624609500042808,-6.988385524321393
311,12.389416065559304,-6.144804542016461,-6.149865534092482,3.122305761771422,9.267110303787884,-6.149865534092482,5,3.972054645195637e-15,3.2675466843113465,5.580287977440645,-6.968639226638725,8.847834661751993,-2.3127412931292985,-6.968639226638725
312,12.371244398901354,-5.929766082321548,-6.329538962243234,3.220739158289903,9.150505240611452,-6.329538962243234,3,1.1234667099445444e-14,3.281999559033063,6.07025191078593,-6.947523183589039,9.352251469818993,-2.7882523517528672,-6.947523183589039
313,12.356760363452004,-5.724970512990705,-6.501451413293184,3.315894925230649,9.040865438221354,-6.501451413293184,3,7.32410687763558e-15,3.3045258748543582,6.386208480971164,-6.935779480012225,9.690734355825523,-3.081682606116806,-6.935779480012225
314,12.345908309469,-5.531014228589345,-6.6650199140348025,3.4074470404398274,8.938461269029172,-6.6650199140348025,3,9.565974336450906e-15,3.3375072323750357,6.545490667798377,-6.940818630799463,9.882997900173413,-3.207983435423341,-6.940818630799463
315,12.338680979596056,-5.348527659278226,-6.819680095938654,3.495076660158915,8.84360431943714,-6.819680095938654,5,1.3293037379376718e-14,3.3828047323082773,6.582355581780313,-6.967191108365228,9.96516031408859,-3.199550849472036,-6.967191108365228
316,12.335115466247364,-5.178170257182076,-6.964886887172564,3.578472604532643,8.75664286171472,-6.964886887172564,3,3.552713678800501e-15,3.4414814040815873,6.53917681924097,-7.016951624042868,9.980658223322557,-3.0976954151593823,-7.016951624042868
317,12.335288105949855,-5.020624562471983,-7.100115046925276,3.657331771738936,8.677956334210918,-7.100115046925276,5,7.944109290391274e-15,3.513516876446176,6.455864859772687,-7.089833292218328,9.969381736218864,-2.9423479833265107,-7.089833292218328
318,12.339308410919887,-4.876589447725256,-7.224859544896537,3.731359481597316,8.607948929322571,-7.224859544896537,5,1.2932072993408848e-14,3.597572393701173,6.360625220315159,-7.183308706809279,9.958197614016331,-2.7630528266139858,-7.183308706809279
319,12.34731213909374,-4.746772624710856,-7.338635804231044,3.8002697571914426,8.5470423819023,-7.338635804231044,5,8.140289677804162e-15,3.690876134452816,6.26527622785717,-7.292676698327885,9.956152362309986,-2.574400093404354,-7.292676698327885
320,12.359453611210286,-4.631882492633784,-7.440979838712041,3.8637855592882513,8.495668051922035,-7.440979838712041,4,5.637144654440947e-12,3.789293915267048,6.166942519668675,-7.411306458466131,9.956236434935724,-2.3776486044016267,-7.411306458466131
321,12.375897397510617,-4.532619410879838,-7.53144832503784,3.921638993315388,8.454258404195226,-7.53144832503784,4,2.420076118146896e-12,3.8876249309371103,6.0552643314052395,-7.531122231242122,9.94288926234235,-2.167639400468129,-7.531122231242122
322,12.396809516907336,-4.449666491889738,-7.609618658738581,3.973571512508799,8.423238004398538,-7.609618658738581,4,1.0887835787098382e-12,3.980118369345375,5.9215382072622695,-7.643341016602292,9.901656576607644,-1.9414198379168943,-7.643341016602292
323,12.422348316158466,-4.383680029015315,-7.675089047787408,4.019334143571576,8.40301417258689,-7.675089047787408,4,5.219134703883541e-13,4.0611535313027725,5.765129220296053,-7.739398665050288,9.826282751598825,-1.703975688993281,-7.739398665050288
324,12.452655224750048,-4.335279699066283,-7.727478701297759,4.058687762841883,8.393967461908165,-7.727478701297759,4,2.692865571311281e-13,4.125977590584753,5.594090538773088,-7.8119334855472475,9.720068129357841,-1.4681129481883346,-7.8119334855472475
325,12.487845609046424,-4.305038706238247,-7.766428171597606,4.091403451404089,8.396442157642335,-7.766428171597606,4,1.4175283058122548e-13,4.1713664907320975,5.420518389301731,-7.855658366370426,9.591884880033827,-1.2491518985696333,-7.855658366370426
326,12.527999974544707,-4.293474061077463,-7.791599906297909,4.117262956733622,8.410737017811085,-7.791599906297909,5,7.87429153323469e-14,4.196076659158135,5.254496208257632,-7.867954910377711,9.450572867415767,-1.0584195490994972,-7.867954910377711
327,12.573155783973451,-4.301037211578986,-7.802679062448576,4.136059286197233,8.43709649777622,-7.802679062448576,5,4.925988372357199e-14,4.200990639837506,5.101181918117637,-7.849068479602993,9.302172557955142,-0.9001912782801318,-7.849068479602993
328,12.623300168291909,-4.328105260374747,-7.799374627336976,4.14759745395858,8.475702714333327,-7.799374627336976,4,3.275440170573378e-14,4.188920632834778,4.963065178696204,-7.801861031919202,9.151985811530981,-0.774144545861426,-7.801861031919202
329,12.678363804472117,-4.374973009379001,-7.781420879897867,4.151695397546558,8.526668406925559,-7.781420879897867,5,2.9777166713245526e-14,4.164104361738145,4.845449989298879,-7.731168700734839,9.009554351037025,-0.6813456275607335,-7.731168700734839
330,12.738216216226933,-4.441846069000487,-7.748579213237956,4.148185073613222,8.590031142613709,-7.748579213237956,3,8.702335715267317e-15,4.131488732056758,4.760685076381497,-7.642888909566179,8.892173808438255,-0.6291963443247388,-7.642888909566179
331,12.802662720715997,-4.52883525180456,-7.700640322861836,4.136913734455717,8.665748986260278,-7.700640322861836,5,1.8882932218273133e-14,4.095932766720808,4.727351191847823,-7.5429673617178645,8.82328395856863,-0.6314184251270145,-7.5429673617178645
332,12.871443196283364,-4.635952440199111,-7.637426747498555,4.117745378042127,8.753697818241237,-7.637426747498555,4,1.3873790429220374e-14,4.061465053576712,4.7639160351767345,-7.436459152861687,8.825381088753446,-0.7024509816000224,-7.436459152861687
333,12.944232785516403,-4.763108075468888,-7.558795730892672,4.090562355023758,8.853670430492647,-7.558795730892672,3,8.881784197001252e-15,4.030705403773344,4.879921277901348,-7.326804305693119,8.910626681674692,-0.8492158741280038,-7.326804305693119
334,13.020644577806458,-4.910110363642123,-7.464642354623843,4.055267107082168,8.96537747072429,-7.464642354623843,5,6.4047456679787536e-15,4.004516921701398,5.069306531636836,-7.215400729578092,9.073823453338234,-1.0647896099354384,-7.215400729578092
335,13.10023424061851,-5.076666235588177,-7.354902875101388,4.011784002515167,9.088450238103343,-7.354902875101388,3,5.024295867788081e-15,3.9819081257502438,5.309327885904747,-7.10149616029561,9.291236011654991,-1.3274197601545028,-7.10149616029561
336,13.182506493886782,-5.262384038366003,-7.229558183425082,3.9600612277603897,9.222445266126392,-7.229558183425082,3,1.3873790429220374e-14,3.9601680012937486,5.565723796245409,-6.982371792928599,9.525891797539158,-1.6055557949516608,-6.982371792928599
337,13.266923252379872,-5.466777876306738,-7.088637295727161,3.900072688036567,9.366850564343306,-7.088637295727161,5,1.3293037379376718e-14,3.93519645134654,5.802035297267996,-6.853762930644223,9.737231748614537,-1.866838845921456,-6.853762930644223
338,13.352913200991374,-5.689273467459886,-6.932220774523404,3.831819866765744,9.521093334225627,-6.932220774523404,5,1.5587468005037626e-14,3.9019872535447773,5.989558899624583,-6.710455017409867,9.891546153169362,-2.087571646079806,-6.710455017409867
339,13.43988252114084,-5.9292153370127485,-6.760443978800591,3.7553335920640456,9.684548929076794,-6.760443978800591,3,1.004859173557616e-14,3.8552228794168557,6.1145991907559285,-6.546997993008569,9.969822070172784,-2.259376311339073,-6.546997993008569
340,13.52722645490638,-6.185875136278677,-6.573500041954655,3.670675659313852,9.85655079559253,-6.573500041954655,3,7.32410687763558e-15,3.789940737630296,6.181041521565007,-6.358486046223005,9.970982259195303,-2.3911007839347107,-6.358486046223005
341,13.614341377804404,-6.458460854908985,-6.3716424818715724,3.5779402614477096,10.036401116356696,-6.3716424818715724,4,1.6758116906701664e-14,3.7022214732511705,6.208061993350757,-6.141344309301281,9.910283466601928,-2.5058405200995866,-6.141344309301281
342,13.700637050575605,-6.746126685085999,-6.155187355713349,3.477255182744803,10.223381867830804,-6.155187355713349,3,7.944109290391274e-15,3.5898310670908526,6.224391028597293,-5.894046838215679,9.814222095688146,-2.6345599615064406,-5.894046838215679
343,13.785548733107431,-7.047983298638851,-5.9245148824893406,3.368782717234291,10.416766015873142,-5.9245148824893406,3,1.464821375527116e-14,3.4527263274396103,6.261487164475498,-5.6176681782015505,9.714213491915109,-2.8087608370358876,-5.6176681782015505
344,13.868548867129812,-7.3631083096307535,-5.680070468319925,3.2527202787495293,10.615828588380282,-5.680070468319925,3,1.020439314654103e-14,3.2933202683582747,6.347974652795676,-5.316157445943139,9.64129492115395,-3.0546543844374012,-5.316157445943139
