point_index,d_a_meV,d_b_meV,d_c_meV,v3_ab_common_meV,v3_ab_orbital_selective_meV,v3_c_meV,solver_iterations,solver_residual_norm_meV
415,-26.207191741626882,19.322051051235665,6.730124060185673,-3.442570345195609,-22.764621396431274,6.730124060185673,6,3.552713678800501e-15
416,-33.759967013894766,18.564726990913854,15.042284902016721,-7.597620011490456,-26.16234700240431,15.042284902016721,5,1.7763568394002505e-14
417,-25.7117673274268,19.075893703141706,6.485531339659485,-3.3179368121425465,-22.39383051528425,6.485531339659485,6,2.1972320632906738e-14
418,-34.27844993284903,18.134877216510375,15.996325585065808,-8.071786358169327,-26.206663574679702,15.996325585065808,5,7.32410687763558e-15
419,-25.377609619187712,18.804187845888826,6.429680714055692,-3.286710886649443,-22.09089873253827,6.429680714055692,5,1.5987211554602254e-14
420,-25.250988252196603,18.659887301499666,6.451203414426554,-3.2955504753484686,-21.955437776848136,6.451203414426554,3,1.0658141036401503e-14
421,-25.144168473552895,18.510506024899154,6.497870676916161,-3.3168312243268705,-21.827337249226026,6.497870676916161,5,8.881784197001252e-15
422,-34.963418221317426,17.188732454271936,17.64318538565661,-8.887342883522745,-26.07607533779468,17.64318538565661,5,1.6758116906701664e-14
423,-24.973639232022407,18.198267107046345,6.648271079099714,-3.387686062488031,-21.585953169534378,6.648271079099714,5,7.32410687763558e-15
424,-24.903134362636678,18.036379471071843,6.744082727017615,-3.4333774457824173,-21.46975691685426,6.744082727017615,3,1.0048591735576161e-14
425,-24.83860196277654,17.87135961692857,6.848949839949391,-3.4836211729239857,-21.354980789852554,6.848949839949391,3,3.552713678800501e-15
426,-24.777537562692366,17.70379241205998,6.959704294495278,-3.5368725753161936,-21.24066498737617,6.959704294495278,5,8.881784197001252e-15
427,-24.71770908990807,17.53429855745624,7.073414865154065,-3.5917052662259152,-21.126003823682154,7.073414865154065,3,1.0048591735576161e-14
428,-24.657137632051732,17.36352818207687,7.187374743602479,-3.6468047249874314,-21.010332907064303,7.187374743602479,3,1.1374233532693354e-14
429,-24.59408658293628,17.192152238977812,7.299099637057815,-3.7009671719792347,-20.89311941095705,7.299099637057815,3,1.432144669219779e-14
430,-24.527055095763867,17.020852048901954,7.406332022393194,-3.7531015234309564,-20.77395357233291,7.406332022393194,3,1.5888218580782548e-14
431,-24.454772881586763,16.85030740596515,7.507048178078897,-3.8022327378108063,-20.65254014377596,7.507048178078897,3,2.2748467065386707e-14
432,-24.37619425917495,16.68118372887495,7.599465415249334,-3.8475052651500015,-20.52868899402495,7.599465415249334,3,2.61673702486864e-14
433,-24.290490103131273,16.5141187908586,7.682047620176496,-3.8881856561363364,-20.402304446994936,7.682047620176496,3,1.7763568394002505e-14
434,-24.197036990862102,16.34970958016397,7.7535078555384,-3.9236637053490657,-20.27337328551304,7.7535078555384,3,2.2748467065386707e-14
435,-24.0954034126764,16.188499825886137,7.812807348684067,-3.953451793395132,-20.14195161928127,7.812807348684067,5,1.4210854715202004e-14
436,-23.98533336155952,16.030968672962718,7.859150698321504,-3.9771823442984005,-20.00815101726112,7.859150698321504,3,7.944109290391274e-15
437,-23.866727939235474,15.877520912617186,7.891977528730125,-3.994603513309144,-19.87212442592633,7.891977528730125,3,2.416106516409301e-14
438,-23.73962579433282,15.728479080254184,7.910951094132905,-4.005573357039318,-19.734052437293503,7.910951094132905,3,1.5987211554602254e-14
439,-23.604183254883196,15.584077632113805,7.915944483024583,-4.010052811384695,-19.5941304434985,7.915944483024583,4,5.329070518200751e-15
440,-23.460654954163623,15.444459313590038,7.907025107499986,-4.0080978202867925,-19.45255713387683,7.907025107499986,3,7.105427357601002e-15
441,-23.30937560873757,15.309673742126453,7.884438112527869,-3.9998509333055594,-19.309524675432012,7.884438112527869,3,7.944109290391274e-15
442,-23.150743425743343,15.179678149409868,7.848589236570233,-3.9855326381667373,-19.165210787576605,7.848589236570233,5,1.0048591735576161e-14
443,-22.985205424835648,15.054340162379651,7.800027528578834,-3.9654326312279986,-19.01977279360765,7.800027528578834,4,1.0658141036401503e-14
444,-22.8132447831696,14.933442450145074,7.739428201888593,-3.9399011665122634,-18.873343616657337,7.739428201888593,3,1.464821375527116e-14
445,-22.635370165032587,14.816689023409527,7.667575799315609,-3.90934057081153,-18.726029594221057,7.667575799315609,3,1.6758116906701664e-14
446,-22.452106888434976,14.703712943472567,7.585347764081635,-3.8741969724812044,-18.57790991595377,7.585347764081635,3,1.464821375527116e-14
447,-22.263989709733945,14.59408517851479,7.493698459405324,-3.8349522656095774,-18.42903744412437,7.493698459405324,3,1.517719948885615e-14
448,-22.071556970268837,14.487324335001897,7.39364365245708,-3.79211631763347,-18.279440652635365,7.39364365245708,3,1.5888218580782548e-14
449,-21.875345839599937,14.382906991083736,7.286245470038818,-3.7462194242581006,-18.129126415341837,7.286245470038818,3,7.944109290391274e-15
450,-21.675888401037632,14.280278366107401,7.172597837293608,-3.6978050174651154,-17.978083383572518,7.172597837293608,3,7.105427357601002e-15
451,-21.55887721282674,14.024766192155925,7.29314767764778,-3.7670555103354078,-17.791821702491333,7.29314767764778,3,2.6586074758753436e-14
452,-21.434044301395875,13.761697500440352,7.412381165508601,-3.8361734004777617,-17.597870900918114,7.412381165508601,3,1.6280579355608324e-14
453,-21.30115006916094,13.491123255580838,7.530019245989202,-3.905013406790051,-17.39613666237089,7.530019245989202,3,2.2469334198890888e-14
454,-21.160016820129005,13.21311287808987,7.64582835456091,-3.9734519710195677,-17.186564849109438,7.64582835456091,3,2.2539441496237913e-14
455,-21.010527845277146,12.927754511096314,7.759619222528364,-4.041386667090416,-16.96914117818673,7.759619222528364,3,1.1374233532693354e-14
456,-20.852625726991707,12.635155295446255,7.87124488941423,-4.108735215772726,-16.743890511218982,7.87124488941423,3,1.9131948672901813e-14
457,-20.6863099419324,12.335441663076272,7.98059799174348,-4.175434139428064,-16.510875802504337,7.98059799174348,3,6.4047456679787536e-15
458,-20.51163386130007,12.028759654539188,8.087607421356383,-4.2414371033804406,-16.270196757919628,8.087607421356383,3,1.854570987253821e-14
459,-20.328701260353196,11.715275262546538,8.192234463266582,-4.306712998903329,-16.021988261449867,8.192234463266582,3,8.881784197001252e-15
460,-20.137662455051856,11.395174799667169,8.294468532846716,-4.371243827692344,-15.766418627359513,8.294468532846716,3,1.2932072993408848e-14
461,-19.938710183366766,11.06866528510649,8.394322635004903,-4.4350224491301375,-15.503687734236628,8.394322635004903,3,1.2306961192854808e-14
462,-19.73207534295726,10.735974842928227,8.49182866474844,-4.498050250014516,-15.234025092942744,8.49182866474844,3,1.0658141036401503e-14
463,-19.51802268676144,10.397353102231653,8.587032660230296,-4.560334792264894,-14.957687894496548,8.587032660230296,3,1.507288760336424e-14
464,-19.296846564835263,10.053071588641803,8.679990107323912,-4.62188748809673,-14.674959076738533,8.679990107323912,3,2.1390168887322673e-14
465,-19.068866785791467,9.703424095944293,8.770761380322693,-4.682721344923587,-14.38614544086788,8.770761380322693,3,3.972054645195637e-15
466,-18.834424655574924,9.348727026674922,8.859407387771391,-4.742848814450001,-14.091575841124923,8.859407387771391,4,8.881784197001252e-15
467,-18.593879236017173,8.989319690830046,8.945985476793034,-4.802279772593564,-13.791599463423609,8.945985476793034,4,9.565974336450906e-15
468,-18.34760385136757,8.625564552445988,9.030545634454276,-4.861019649460791,-13.48658420190678,9.030545634454276,3,5.329070518200751e-15
469,-18.095982858299372,8.257847414469332,9.113127011344385,-4.91906772191502,-13.176915136384352,9.113127011344385,4,2.040878629308206e-14
470,-17.839408684017226,7.886577532981118,9.19375478103558,-4.976415575518054,-12.862993108499172,9.19375478103558,3,3.972054645195637e-15
471,-17.57827912815618,7.512187652339668,9.272437339659238,-5.033045737908256,-12.545233390247923,9.272437339659238,5,1.6758116906701664e-14
472,-17.312994917127433,7.135133953088414,9.349163842521682,-5.08893048201951,-12.224064435107923,9.349163842521682,5,2.1390168887322673e-14
473,-17.04395749430187,6.755895904470281,9.423902069429845,-5.144030794915795,-11.899926699386075,9.423902069429845,3,1.2932072993408848e-14
474,-16.771567025737845,6.374976013054564,9.496596607049266,-5.1982955063416405,-11.573271519396204,9.496596607049266,5,7.32410687763558e-15
475,-16.496220598830806,5.992899458291104,9.567167334988275,-5.251660570269851,-11.244560028560954,9.567167334988275,5,7.32410687763558e-15
476,-16.21831059006412,5.6102136047379805,9.635508202173083,-5.30404849266307,-10.91426209740105,9.635508202173083,5,7.105427357601002e-15
477,-15.938223177753184,5.2274873792707455,9.701486281234935,-5.3553678992412195,-10.582855278511964,9.701486281234935,5,7.944109290391274e-15
478,-15.65633697610622,4.845310499776907,9.764941090871332,-5.405513238164656,-10.250823737941563,9.764941090871332,3,0.0
479,-15.373021767914102,4.464292539698057,9.825684179272889,-5.454364614108022,-9.91865715380608,9.825684179272889,5,1.551136925266137e-14
480,-15.08863731458788,4.085061810342421,9.88349896556228,-5.501787752122729,-9.58684956246515,9.88349896556228,5,1.0695084443661336e-14
481,-14.803532223995088,3.708264040212418,9.93814084059931,-5.547634091891335,-9.255898132103752,9.93814084059931,3,8.881784197001252e-15
482,-14.51804285852444,3.3345608277615106,9.989337533323893,-5.591741015381465,-8.926301843142976,9.989337533323893,4,7.160723346098895e-15
483,-14.232492267994049,2.964627841126713,10.036789753858605,-5.633932213433668,-8.59856005456038,10.036789753858605,3,3.972054645195637e-15
484,-13.947189134379851,2.5991527356318063,10.0801721297125,-5.674018199374022,-8.27317093500583,10.0801721297125,3,8.881784197001252e-15
485,-13.662426717872707,2.2388327574276037,10.119134456387012,-5.711796980222552,-7.950629737650155,10.119134456387012,3,6.4047456679787536e-15
486,-13.378481796471512,1.8843719997747324,10.15330328824779,-5.74705489834839,-7.631426898123122,10.15330328824779,6,1.475552811121985e-14
487,-13.095613594186968,1.5364782775024164,10.182283899366292,-5.779567658342276,-7.316045935844692,10.182283899366292,4,7.944109290391274e-15
488,-12.814062695961145,1.1958595854543814,10.205662646789195,-5.809101555253381,-7.004961140707763,10.205662646789195,3,7.105427357601002e-15
489,-12.534049950580672,0.8632201086917559,10.223009769908174,-5.835414920944458,-6.698635029636214,10.223009769908174,4,1.467511591522657e-14
490,-12.25577536613389,0.5392557563146378,10.233882658783633,-5.8582598049096255,-6.397515561224264,10.233882658783633,5,2.1683198553528097e-14
491,-11.97941700585559,0.22464919746558915,10.237829620868323,-5.877383904195,-6.10203310166059,10.237829620868323,4,1.0048591735576161e-14
492,-11.705129895393302,-0.07993561217509196,10.23439416902022,-5.892532753784197,-5.812597141609105,10.23439416902022,5,3.552713678800501e-15
493,-11.433044955450837,-0.37385941194794703,10.223119843469854,-5.903452183699392,-5.529592771751445,10.223119843469854,5,6.217248937900877e-15
494,-11.163267976185375,-0.6565141076585782,10.203555566115893,-5.909891041921977,-5.2533769342633985,10.203555566115893,3,8.379058453350832e-15
495,-10.895878651376538,-0.9273296945242966,10.175261506945215,-5.911604172950417,-4.984274478426121,10.175261506945215,6,4.440892098500626e-15
496,-10.630929690919777,-1.1857815699630263,10.13781541963313,-5.9083556304414016,-4.722574060478375,10.13781541963313,4,1.9459014222361976e-14
497,-10.368446029265547,-1.4313981491133267,10.090819376993672,-5.899922089189436,-4.4685239400761105,10.090819376993672,4,1.0395861869767154e-14
498,-10.108424144665118,-1.6637686697334861,10.033906807945833,-5.886096407199302,-4.222327737465816,10.033906807945833,3,8.747542958250513e-15
499,-9.850831499158069,-1.8825510480563397,9.966749707666358,-5.866691273607204,-3.9841402255508647,9.966749707666358,5,2.8591206918129104e-14
500,-9.595606101878305,-2.087479625702371,9.889065863759123,-5.8415428637903375,-3.754063238087967,9.889065863759123,3,7.160723346098895e-15
501,-9.342656188302007,-2.2783726327030895,9.800625916270395,-5.810514410502548,-3.532141777799459,9.800625916270395,5,3.9968028886505635e-15
502,-9.091859995481483,-2.4551391860403493,9.701260051144889,-5.773499590760917,-3.318360404720567,9.701260051144889,4,3.66205343881779e-15
503,-8.84306559821921,-2.617785649720697,9.59086411824346,-5.730425623969953,-3.112639974249257,9.59086411824346,3,8.140289677804162e-15
504,-8.59609075376559,-2.7664212036835405,9.469404968944623,-5.681255978724566,-2.914834775041025,9.469404968944623,3,1.393761091115239e-14
505,-8.350722683266913,-2.901262506414506,9.336924826564896,-5.625992594840709,-2.7247300884262033,9.336924826564896,3,1.633499927122763e-14
506,-8.10671769707965,-3.022637390650166,9.193544536236118,-5.564677543864908,-2.5420401532147423,9.193544536236118,4,4.7207330545682824e-15
507,-7.863800548236735,-3.130987602626179,9.039465589104045,-5.4973940754314565,-2.366406472805278,9.039465589104045,5,1.336885555457667e-14
508,-7.6216633734152905,-3.2268706817099084,8.874970877165342,-5.4242670275626,-2.197396345852691,8.874970877165342,3,1.544128260874241e-14
509,-7.37996405266802,-3.310961177429077,8.700424207137512,-5.3454626150485485,-2.034501437619472,8.700424207137512,5,8.498827956506644e-15
510,-7.13832378593732,-3.3840515137942293,8.51626868139153,-5.261187649865775,-1.8771361360715455,8.51626868139153,5,2.1614876153176178e-14
511,-6.896323642608337,-3.447052937030577,8.323024138432244,-5.171688289819457,-1.72463535278888,8.323024138432244,5,1.533876673602434e-14
512,-6.653499784857507,-3.5009971261827135,8.121283933248948,-5.0772484555201105,-1.5762513293373968,8.121283933248948,3,3.184637541740673e-14
513,-6.409336988416791,-3.5470392155593613,7.911711430224513,-4.978188101988076,-1.4311488864287147,7.911711430224513,4,2.1503460918276962e-14
514,-6.163259973778289,-3.5864631906981264,7.695036683400684,-4.874861582238208,-1.2883983915400814,7.695036683400684,3,1.3111169939956546e-14
515,-5.914621898889071,-3.620690904799819,7.472053902187314,-4.7676564018444445,-1.1469654970446261,7.472053902187314,5,2.1770582513797762e-14
516,-5.66268912330373,-3.6512963690251907,7.243620465957197,-4.656992746164461,-1.0056963771392697,7.243620465957197,5,4.3298697960381105e-15
517,-5.406620989479239,-3.6800275778172136,7.010658494450948,-4.543324283648227,-0.8632967058310128,7.010658494450948,4,3.209831219901161e-14
518,-5.14544280713184,-3.7088390735140417,6.774160364244971,-4.427140940322941,-0.718301866808899,6.774160364244971,3,3.902177292618645e-14
519,-4.878009349002457,-3.739939963163693,6.535200192604206,-4.308974656083075,-0.5690346929193819,6.535200192604206,3,3.9241005173051e-14
520,-4.602954757000185,-3.7758645837814497,6.294954383985886,-4.189409670390817,-0.4135450866093675,6.294954383985886,4,2.893829909823105e-14
521,-4.318622428458307,-3.8195772265198498,6.0547362194493575,-4.069099827489078,-0.2495226009692284,6.0547362194493575,4,2.385817358733766e-14
522,-4.0229644714278505,-3.8746297352365087,5.816052893424109,-3.9487971033321796,-0.07416736809567093,5.816052893424109,4,2.580689480028233e-14
523,-3.7133932439308146,-3.945404349828367,5.580699883164608,-3.829398796879591,0.11600555294877624,5.580699883164608,4,1.517719948885615e-14
524,-3.3865543404864136,-4.0375002087501395,5.35092042865111,-3.7120272746182765,0.32547293413186296,5.35092042865111,4,3.391690456156842e-14
525,-3.037964624536247,-4.158374935963922,5.129685146832434,-3.5981697802500845,0.5602051557138374,5.129685146832434,4,4.2780337774645346e-14
526,-2.6614052807127186,-4.318468345683301,4.9212087875340425,-3.4899368131980095,0.8285315324852911,4.9212087875340425,4,4.587895062396223e-14
527,-2.2478402706999834,-4.53330925344304,4.731975503320497,-3.3905747620715116,1.1427344913715283,4.731975503320497,5,1.591302455776226e-14
528,-1.7833433783714985,-4.827823702899958,4.572974128401865,-3.3055835406357286,1.5222401622642299,4.572974128401865,4,1.464821375527116e-14
529,-1.2447871145681328,-5.246170370183178,4.46522249876324,-3.2454787423756555,2.000691627807522,4.46522249876324,5,7.160723346098895e-15
530,-0.5903938261147618,-5.877252861493039,4.45583087379977,-3.2338233438039006,2.6434295176891385,4.45583087379977,4,1.5306589719811546e-14
531,0.2538871650830467,-6.922121032207213,4.671780413538791,-3.334116933562083,3.5880040986451296,4.671780413538791,4,2.864289338439558e-14
532,1.2609353968076455,-8.622434601838671,5.381830981821562,-3.680749602515513,4.941684999323159,5.381830981821562,6,1.1374233532693354e-14
533,1.9133708879184856,-10.19549421631528,6.320640614125886,-4.141061664198397,6.054432552116883,6.320640614125886,7,5.2814885788587084e-14
534,2.1799072349652144,-11.147086324458733,7.025257328262154,-4.48358954474676,6.6634967797119735,7.025257328262154,9,2.6001034513542094e-14
535,2.273588070731804,-11.727049682544662,7.5324492050725524,-4.726730805906429,7.000318876638233,7.5324492050725524,4,2.8435583831733384e-14
536,2.281128615037082,-12.089236334710138,7.909323856518504,-4.904053859836528,7.18518247487361,7.909323856518504,3,3.030571602648042e-11
537,2.237665788417889,-12.307347201558377,8.19441394281953,-5.034840706570244,7.272506494988133,8.19441394281953,3,7.144450012858586e-13
538,2.1599058320346445,-12.420854943687797,8.410452461964042,-5.130474555826576,7.29038038786122,8.410452461964042,6,1.507288760336424e-14
539,2.0567579025516,-12.45320608308872,8.571941325710243,-5.19822409026856,7.254981992820159,8.571941325710243,3,2.563437407172453e-14
540,1.9333179791992232,-12.419438614397503,8.688785116777787,-5.24306031759914,7.176378296798363,8.688785116777787,5,2.6407442894293542e-14
541,1.7925920080217752,-12.329745773372993,8.768131769506347,-5.2685768826756085,7.061168890697385,8.768131769506347,3,7.32410687763558e-15
542,1.6363245683218,-12.191306266084503,8.815374192368159,-5.277490848881351,6.913815417203152,8.815374192368159,3,1.2809491335957507e-14
543,1.4654264719931291,-12.009291848793419,8.834730311524702,-5.2719326884001445,6.737359160393274,8.834730311524702,3,3.726117541341095e-14
544,1.2802020246314738,-11.787447009769018,8.829595557676033,-5.253622492568772,6.533824517200246,8.829595557676033,6,1.3293037379376718e-14
545,1.0804647617275105,-11.528425469604809,8.802763699356042,-5.223980353938649,6.30444511566616,8.802763699356042,6,1.5888218580782548e-14
546,0.8655822302184247,-11.233973558650899,8.756565510896628,-5.184195664216237,6.049777894434662,8.756565510896628,6,3.332740845837229e-14
547,0.6344664433174442,-10.905002565248285,8.692950740709252,-5.13526806096542,5.769734504282865,8.692950740709252,6,1.5219760714580828e-13
548,-10.434894893615873,0.5192250540137,8.373143173216002,-4.957834919801086,-5.477059973814787,8.373143173216002,6,2.578166400252754e-13
549,-9.89922508598468,0.44168533696259366,7.950837749176286,-4.728769874511043,-5.170455211473637,7.950837749176286,6,1.6615347194420745e-13
550,-9.366554199709222,0.31840294011945036,7.577986273652078,-4.524075629794886,-4.842478569914336,7.577986273652078,6,1.4803565768773316e-13
551,-8.834747966338835,0.14691259822933397,7.254864946343291,-4.343917684054751,-4.490830282284084,7.254864946343291,6,1.83438411389511e-13
552,-8.299586307047543,-0.07811965111931694,6.9825317478416435,-4.18885297908343,-4.1107333279641125,6.9825317478416435,8,7.32410687763558e-15
553,-7.7533685851487615,-0.366867394731085,6.763402708238512,-4.060117989939923,-3.693250595208838,6.763402708238512,4,1.7495085916501026e-14
554,-7.181624579229989,-0.7390023026217535,6.602621429762522,-3.960313440925871,-3.2213111383041175,6.602621429762522,4,3.972054645195637e-15
555,-6.553384518465149,-1.2372922279603948,6.511927314395296,-3.895338373212772,-2.6580461452523774,6.511927314395296,7,1.1374233532693354e-14
556,-5.776769025841649,-1.9885489381544332,6.526193332064453,-3.882658981998041,-1.8941100438436078,6.526193332064453,8,7.32410687763558e-15
557,-4.379715269440367,-3.6336656838703982,6.814189837109526,-4.006690476655383,-0.37302479278498435,6.814189837109526,10,0.04369489138008617
558,-4.313330884271458,-3.4560826241144733,6.610404005876915,-3.884706754192966,-0.42862413007849254,6.610404005876915,4,0.21639901119299151
559,-4.179000920606772,-3.3220034833235603,6.382363560443729,-3.7505022019651664,-0.42849871864160605,6.382363560443729,4,0.37876579406042366
560,-4.144593964904743,-3.1333495983349735,6.199796985816381,-3.6389717816198583,-0.5056221832848848,6.199796985816381,5,0.5529367610365916
561,-3.9827714747567096,-2.972934532327507,5.918117645698064,-3.4778530035421085,-0.5049184712146013,5.918117645698064,5,0.698616065712109
562,-3.9183909967618433,-2.816512780141449,5.737875763020386,-3.3674518884516464,-0.5509391083101971,5.737875763020386,5,0.8612844343866416
563,-3.7988770476126477,-2.702836301196941,5.545185919610432,-3.2508566744047944,-0.5480203732078532,5.545185919610432,4,1.0134599020602602
564,-3.8940236642401116,-2.572180665075112,5.509775443476565,-3.2331021646576117,-0.6609214995824999,5.509775443476565,2,1.205445250815431
565,-3.9997190633666007,-2.4230692513085534,5.4664380190472,-3.211394157337577,-0.7883249060290236,5.4664380190472,1,1.4020972613926912
566,-3.598638754598373,-2.239134309530011,5.00177138207173,-2.918886532064192,-0.679752222534181,5.00177138207173,5,1.443233886048209
567,-3.649702027968103,-2.1681796817553987,4.981889706495503,-2.9089408548617506,-0.7407611731063521,4.981889706495503,1,1.611189646143699
568,-3.729780595224791,-2.0561307249306795,4.949957849238087,-2.8929556600777353,-0.8368249351470558,4.949957849238087,1,1.778641106862197
569,-3.8191987846125115,-1.9295328364511315,4.912835634333341,-2.8743658105318213,-0.94483297408069,4.912835634333341,1,1.942360347841344
570,-3.8712132057729702,-1.8548278636734035,4.890183177633156,-2.8630205347231867,-1.0081926710497835,4.890183177633156,1,2.099962333054262
571,-3.655960822657382,-1.6911556181746297,4.705078513263035,-2.6735582204160058,-0.9824026022413762,4.705078513263035,5,2.1535884050130933
572,-3.750104208002738,-1.5569430037119703,4.665027457504703,-2.6535236058573544,-1.0965806021453839,4.665027457504703,1,2.289192519040706
573,-3.6431954124209436,-1.4566220454887875,4.53155752902957,-2.5499087289548656,-1.093286683466078,4.53155752902957,5,2.356603057353056
574,-3.5362144156766915,-1.3528525033679568,4.356650657372278,-2.444533459522324,-1.0916809561543674,4.356650657372278,4,2.402621271667786
575,-2.2946464205574366,-1.3424737380910128,3.339403169169566,-1.8185600793242247,-0.4760863412332119,3.339403169169566,6,2.199226904846966
576,-2.383784096407986,-1.2342163426078172,3.320243074394572,-1.8090002195079016,-0.5747838769000844,3.320243074394572,1,2.2507517411404785
577,-2.3499723089653175,-1.2925586436650713,3.212810349096062,-1.8212654763151943,-0.5287068326501231,3.212810349096062,4,2.2837194551327005
578,-1.912647616558435,-1.1931200946150813,2.708492849984883,-1.5528838555867581,-0.35976376097167684,2.708492849984883,5,2.259563585190591
579,-1.791908811801093,-1.1541145559391959,2.580217481270349,-1.4730116838701446,-0.3188971279309486,2.580217481270349,3,2.258905026652098
580,-1.7510961163326733,-1.0928951006940295,2.5086295656150255,-1.4219956085133514,-0.3291005078193219,2.5086295656150255,3,2.247428520674104
581,-1.4049561423434245,-0.8778232075795044,2.1478188853627773,-1.1413896749614645,-0.26356646738196005,2.1478188853627773,8,2.2232997182189664
582,-1.4049561423434245,-0.8778232075795044,2.1478188853627773,-1.1413896749614645,-0.26356646738196005,2.1478188853627773,0,2.177937393842866
583,-1.3200844952464648,-0.9698655356506158,2.1549613261297402,-1.1449750154485403,-0.17510947979792446,2.1549613261297402,1,2.1238731209983652
584,-1.3200844952464648,-0.9698655356506158,2.1549613261297402,-1.1449750154485403,-0.17510947979792446,2.1549613261297402,0,2.0610310738278215
585,-1.3200844952464648,-0.9698655356506158,2.1549613261297402,-1.1449750154485403,-0.17510947979792446,2.1549613261297402,0,1.9892148112464887
586,-1.3200844952464648,-0.9698655356506158,2.1549613261297402,-1.1449750154485403,-0.17510947979792446,2.1549613261297402,0,1.9086705163160604
587,-1.2548730444523248,-1.0377675921808487,2.1576471401497663,-1.1463203183165867,-0.10855272613573808,2.1576471401497663,1,1.8199464308167943
588,-1.105381860203225,-1.0494361895445112,2.0209318724188012,-1.0774090248738681,-0.027972835329356904,2.0209318724188012,4,1.6901274244369076
589,-1.105381860203225,-1.0494361895445112,2.0209318724188012,-1.0774090248738681,-0.027972835329356904,2.0209318724188012,0,1.5830041628271863
590,-1.0214010637635735,-1.0617952874717027,1.986614076623225,-1.0415981756176382,0.020197111854064587,1.986614076623225,4,1.4594593826991014
591,-0.8518712321320651,-0.845555824178295,1.6173644290265201,-0.8487135281551801,-0.003157703976885029,1.6173644290265201,4,1.2271391502201443
592,-0.6589301061408979,-0.708880631480519,1.3028131552959883,-0.6839053688107084,0.024975262669810594,1.3028131552959883,4,1.0157468845118856
593,-0.6589301061408979,-0.708880631480519,1.3028131552959883,-0.6839053688107084,0.024975262669810594,1.3028131552959883,0,0.8825699584797205
594,-0.28627282886627387,-0.34999935399849946,0.6125025390291433,-0.31813609143238664,0.0318632625661128,0.6125025390291433,11,0.6507197011545053
595,-0.28627282886627387,-0.34999935399849946,0.6125025390291433,-0.31813609143238664,0.0318632625661128,0.6125025390291433,0,0.46601223436085987
596,-0.20613507639176154,-0.20418313501415508,0.39063209046894043,-0.2051591057029583,-0.0009759706888032293,0.39063209046894043,8,0.31549704372655385
597,-0.14479784128279163,-0.1485603609751648,0.28118298892647803,-0.14667910112897822,0.0018812598461865893,0.28118298892647803,6,0.18880642456264388
598,-0.06017019647571583,-0.07744489604793003,0.13140059253405403,-0.06880754626182294,0.008637349786107102,0.13140059253405403,8,0.08956430763046104
599,-0.019353424625391732,-0.017621187373887497,0.03516322562939025,-0.018487305999639617,-0.0008661186257521176,0.03516322562939025,7,0.02420099098419667
