path_rank,short_range_rank,c7_rank,path_mode,k_b_label,m_label,k_t_label,ac1_pattern,bc1_pattern,ac2_pattern,bc2_pattern,ac7_first_pattern,bc7_first_pattern,ac7_second_pattern,bc7_second_pattern,ac7_second_conjugated,bc7_second_conjugated,overall_rmse_meV,gamma_end_max_abs_delta_meV,k_b_window_rmse_meV,m_window_rmse_meV,k_t_window_rmse_meV,rowwise_sum_rmse_meV,valley_window_gap_meV
19,6,20,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,False,10.505620895525569,7.105427357601002e-15,16.64361528922467,7.265916549038877,15.903520147434612,18.196269156107533,0.7400951417900572
18,6,20,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,False,10.509613711907884,0.014109776058301549,15.839679894922037,7.342486928249428,16.60999223565301,18.203184916946995,0.7703123407309729
1,6,2,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,True,10.510424942100823,0.04798158021372245,15.331617827468294,4.470681711287943,17.462025025099326,18.2045900088578,2.1304071976310315
4,6,2,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,True,10.512756130420172,7.105427357601002e-15,15.35295646129424,4.42696617840549,17.497196779108858,18.208627745468924,2.144240317814617
3,6,2,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,True,10.512756130420172,7.105427357601002e-15,17.497196779108847,4.42696617840549,15.352956461294244,18.208627745468924,2.144240317814603
17,6,8,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,True,True,10.534274041896209,0.005306940190997977,17.583671665872558,4.676467831043663,15.465719640552418,18.245897861418193,2.1179520253201396
5,6,1,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,False,10.537864187280794,0.04706054790904801,15.031927754819163,5.628652364854075,14.990724316777982,18.25211617563085,0.04120343804118143
8,6,1,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,False,10.544070177452868,7.105427357601002e-15,15.041894145872865,5.594093495975746,15.074413890382287,18.262865265920155,0.032519744509421855
7,6,1,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,False,10.544070177452868,7.105427357601002e-15,15.074413890382276,5.594093495975746,15.041894145872872,18.262865265920155,0.03251974450940409
6,6,1,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,False,10.544452988764613,0.04909589826594285,15.000554107419548,5.658591861016426,14.995604651610266,18.26352831456181,0.004949455809281744
17,6,2,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,True,10.562061405104489,0.0053066113567972195,17.52339718952207,4.478986000456291,15.433022060913833,18.2940269863033,2.090375128608235
20,6,8,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,True,True,10.563562340919209,1.0658141036401503e-14,15.580019257003586,4.627278598408361,17.5684150424547,18.296626683393292,1.9883957854511127
19,6,8,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,True,True,10.563562340919209,1.0658141036401503e-14,17.56841504245469,4.627278598408361,15.580019257003597,18.296626683393292,1.9883957854510914
18,6,8,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,True,True,10.577714774611685,0.052815384727789905,15.525837508812264,4.724031965964835,17.53425981493963,18.321139417599415,2.0084223061273665
17,6,3,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,True,False,10.580494999572508,0.005896692956437022,17.274563552526644,4.970716581535137,15.685577674719166,18.325954908488033,1.5889858778074775
19,6,2,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,True,10.590171782928467,7.105427357601002e-15,17.497196779108847,4.42696617840549,15.548638186580344,18.342715588914388,1.948558592528503
20,6,2,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,True,10.590171782928469,7.105427357601002e-15,15.548638186580337,4.42696617840549,17.497196779108858,18.342715588914388,1.9485585925285207
18,6,2,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,True,10.604097131191734,0.04798158021372245,15.491918594722204,4.520318413716651,17.462025025099326,18.366834999619456,1.9701064303771219
19,6,3,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,True,False,10.609157120554464,7.105427357601002e-15,17.266326591534746,4.914163654101777,15.802386849819076,18.375599158281467,1.46393974171567
20,6,3,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,True,False,10.609157120554466,7.105427357601002e-15,15.802386849819065,4.914163654101777,17.266326591534757,18.375599158281467,1.4639397417156914
17,6,1,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,False,10.61477201598194,0.005429067104277152,17.218936472241257,4.778527873716414,15.646500700782326,18.38532444244104,1.572435771458931
5,6,20,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,False,10.622253921194662,0.01730825833838523,16.248591510957805,8.734628837632561,15.553426492446317,18.39828348240689,0.6951650185114886
18,6,3,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,True,False,10.623120502519988,0.04838705570875845,15.74739711315762,5.01141891866438,17.23231168342152,18.399784445291242,1.4849145702639017
5,6,18,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,True,True,10.631088412974005,0.020791741185689716,16.153679327179134,8.576636488775804,15.944116903799438,18.41358527102776,0.20956242337969577
6,6,20,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,False,10.634829341917325,0.01720622998977106,15.584951241151392,8.854440335872418,16.17791424273228,18.42006475002509,0.5929630015808893
8,6,20,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,False,10.63857503023951,7.105427357601002e-15,15.621348766662447,8.770593531638907,16.302218569738805,18.426552472508437,0.6808698030763587
7,6,20,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,False,10.638575030239512,7.105427357601002e-15,16.3022185697388,8.770593531638907,15.621348766662454,18.426552472508437,0.6808698030763445
19,6,1,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,False,10.642223845404914,7.105427357601002e-15,17.200844492945645,4.7182475964471315,15.765078713916447,18.432872405762346,1.4357657790291984
20,6,1,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,False,10.642223845404915,7.105427357601002e-15,15.76507871391644,4.7182475964471315,17.200844492945656,18.432872405762346,1.4357657790292162
6,6,18,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,True,True,10.643936123704753,0.020999252727534667,15.97765560556138,8.677555813620973,16.080479409995846,18.435838158774363,0.10282380443446648
8,6,18,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,True,True,10.6474852486215,7.105427357601002e-15,16.020689648968077,8.610168707174168,16.207744349359675,18.44198542345258,0.18705470039159877
7,6,18,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,True,True,10.6474852486215,7.105427357601002e-15,16.207744349359665,8.610168707174168,16.02068964896808,18.44198542345258,0.18705470039158456
5,6,19,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.649196031773327,0.033119744509811255,15.050362759793362,5.375849396602371,15.047113607154147,18.444948586792272,0.0032491526392153247
7,6,19,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.6543632155568,7.105427357601002e-15,15.078830394493398,5.365196386398415,15.105231923118135,18.453898411637297,0.02640152862473677
8,6,19,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.6543632155568,7.105427357601002e-15,15.105231923118131,5.365196386398415,15.078830394493407,18.453898411637294,0.026401528624724335
18,6,1,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,anti,False,False,10.656014915243023,0.043888511495786986,15.707174442617564,4.81210132792495,17.165475263872423,18.456759239412683,1.4583008212548592
5,6,17,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,True,10.656889237847329,0.016769293091204673,16.245719024312063,8.570741278325713,15.806517713508795,18.458273610585543,0.4392013108032682
6,6,19,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.657453210580734,0.03136514234895671,15.058645156255004,5.470914183132434,15.012561875370526,18.459250440013886,0.04608328088447777
2,6,19,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.657756542329167,0.014890082302400742,17.58687213276511,6.9453434253195026,15.207661780760882,18.459775826013722,2.379210352004227
10,6,12,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,True,10.659931482816896,0.017569546218858534,16.66513195756197,2.6199174806427714,15.236443295673105,18.463542933441904,1.4286886618888666
9,6,12,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,True,10.662038330586226,0.01513495150993549,15.206312333362613,2.6279996845993803,16.693303239042194,18.4671921008222,1.4869909056795816
12,6,12,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,True,10.662828128444385,7.105427357601002e-15,15.161511669742085,2.5878403559971566,16.698076731176307,18.468560070840237,1.5365650614342226
11,6,12,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,True,10.662828128444385,7.105427357601002e-15,16.698076731176297,2.5878403559971566,15.16151166974209,18.468560070840237,1.5365650614342066
6,6,17,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,True,10.669874228034047,0.016929791021347285,15.837265236855526,8.684279633285671,16.17668518802283,18.480764273324723,0.3394199511673044
10,6,16,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,10.67031431622675,0.014885835335853415,16.668476878849916,2.406423344864056,15.407832222044654,18.481526528434298,1.2606446568052618
1,6,19,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.672446004630176,0.015011322050696663,15.263769540869317,7.106413003799802,17.550403845472918,18.485218721054935,2.2866343046036004
9,6,16,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,10.67306247741064,0.016950605849810785,15.380393305046312,2.416561445912734,16.69321758290458,18.48628648323218,1.3128242778582688
8,6,17,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,True,10.673571590584336,7.105427357601002e-15,15.877011847007083,8.610168761655075,16.302218580761764,18.487168293115825,0.4252067337546812
7,6,17,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,True,10.673571590584336,7.105427357601002e-15,16.302218580761753,8.610168761655075,15.877011847007088,18.487168293115825,0.4252067337546652
12,6,16,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,10.673949780115326,7.105427357601002e-15,15.334842207682387,2.3757098159129737,16.69807681679134,18.487823336598385,1.363234609108952
11,6,16,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,10.673949780115326,7.105427357601002e-15,16.69807681679133,2.3757098159129737,15.334842207682392,18.48782333659839,1.363234609108936
4,6,19,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.675866910639238,7.105427357601002e-15,15.292707795995554,7.026088048186475,17.568414963026292,18.491143904070547,2.2757071670307383
3,6,19,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.675866910639238,7.105427357601002e-15,17.568414963026285,7.026088048186475,15.29270779599556,18.491143904070547,2.275707167030726
10,6,9,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,False,True,10.756852272125101,0.019869717991877422,16.611400526553574,2.221502779164551,15.271141832892788,18.631414664833393,1.340258693660786
9,6,9,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,False,True,10.75744550756669,0.012792979711200303,15.241437717785034,2.2290745961348337,16.64453427515747,18.632442178759074,1.403096557372434
12,6,9,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,False,True,10.758232814844924,7.105427357601002e-15,15.193187866194847,2.187449061628193,16.643615249868397,18.633805834966147,1.4504273836735493
11,6,9,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,False,True,10.758232814844924,7.105427357601002e-15,16.643615249868386,2.187449061628193,15.193187866194853,18.633805834966147,1.4504273836735333
10,6,14,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,False,False,10.763292459922804,0.017147772408193873,16.614658920940354,2.010708197299889,15.450787996210202,18.642569397309302,1.1638709247301513
9,6,14,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,False,False,10.764525070409022,0.014438593664944932,15.423742036114392,2.020544375337153,16.644440656136034,18.644704341297373,1.2206986200216416
11,6,14,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,False,False,10.765465000984857,7.105427357601002e-15,16.643615333783693,1.977844815119628,15.37475404064506,18.646332348810308,1.2688612931386327
12,6,14,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,False,False,10.76546500098486,7.105427357601002e-15,15.374754040645055,1.977844815119628,16.643615333783703,18.646332348810308,1.2688612931386487
17,6,15,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,10.776560754702345,0.009464319845275071,17.523619184280943,6.421540303212458,15.411928358314437,18.665550757997266,2.1116908259665053
17,6,11,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,True,True,10.79102667237002,0.010929678979682222,17.583049631809512,6.510193299492844,15.447284560437133,18.690606462375786,2.1357650713723793
20,6,15,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,10.807690909138394,1.0658141036401503e-14,15.548637998851781,6.408082829033389,17.49719673952797,18.71946976712797,1.9485587406761873
19,6,15,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,10.807690909138394,1.0658141036401503e-14,17.49719673952796,6.408082829033389,15.54863799885179,18.71946976712797,1.9485587406761713
2,6,5,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,False,10.808358022219048,0.024802076869050893,17.277833093635728,4.352719962423926,15.2007236706711,18.720625240878054,2.077109422964627
1,6,5,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,False,10.814127383649819,0.025242950468474135,15.276172577553451,4.495038690321407,17.245833513074693,18.730618068003377,1.969660935521242
4,6,5,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,False,10.817994436376908,7.105427357601002e-15,15.292707681321547,4.385303102074833,17.266326555017113,18.737315999802245,1.9736188736955658
3,6,5,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,False,10.817994436376908,7.105427357601002e-15,17.266326555017105,4.385303102074833,15.29270768132155,18.737315999802245,1.973618873695555
2,6,7,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,True,10.8203643742985,0.028751274847731878,17.587384186423378,4.553771407071933,15.201985009007169,18.741420852693224,2.3853991774162093
18,6,15,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,False,True,10.82161515438889,0.025744423116222492,15.484019631886678,6.528027908842299,17.461742078685678,18.74358726735888,1.9777224467989996
20,6,11,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,True,True,10.8218945073611,7.105427357601002e-15,15.580019091500352,6.508496337077133,17.568415002740117,18.744071120899992,1.9883959112397651
19,6,11,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,True,True,10.8218945073611,7.105427357601002e-15,17.568415002740107,6.508496337077133,15.580019091500363,18.74407112089999,1.9883959112397438
1,6,7,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,True,10.827141508723292,0.029173666874875437,15.275493136386473,4.693445418213092,17.549696102386907,18.753159193846688,2.274202966000434
4,6,7,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,True,10.831022140142657,7.105427357601002e-15,15.29270765649703,4.58639458853871,17.568415002740863,18.75988064463048,2.275707346243834
3,6,7,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,True,10.83102214014266,7.105427357601002e-15,17.568415002740853,4.58639458853871,15.292707656497036,18.75988064463048,2.2757073462438164
18,6,11,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,True,True,10.835251877019834,0.026113539617430348,15.518958566973184,6.6187906485541905,17.534272596481063,18.7672067638044,2.015314029507879
5,6,16,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,10.836435477668335,0.04091021724168087,16.132586700206005,8.793417385709475,15.683447033931818,18.76925682026347,0.44913966627418667
17,6,13,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,10.837178859060561,0.011468217309939632,17.219357846063076,6.38101755106314,15.62250900772004,18.770544394604208,1.5968488383430355
6,6,16,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,10.848737309495219,0.042880868295497976,15.718709273642615,8.793932067722213,16.057363441609958,18.790564218013802,0.33865416796734316
8,6,16,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,10.850362513723278,7.105427357601002e-15,15.749927966692125,8.770592990057654,16.20774420359266,18.793379154309477,0.45781623690053586
7,6,16,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,10.850362513723278,7.105427357601002e-15,16.20774420359265,8.770592990057654,15.74992796669213,18.793379154309477,0.45781623690051987
17,6,19,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.850442673522677,0.029934460892420134,17.58687213276511,6.9453434253195026,15.443273443845856,18.79351799515476,2.143598688919253
17,6,10,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,True,False,10.852551810607478,0.012973833867629736,17.274490268808197,6.415996435324412,15.66472181403158,18.797171127745763,1.6097684547766171
2,6,4,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,False,False,10.852602166309753,0.02154330315982378,17.223783829158688,4.006856367058773,15.262949656109615,18.797258346380556,1.9608341730490721
17,6,7,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,True,10.854133880996594,0.011601386906299638,17.587384186423378,4.553771407071933,15.460827005617212,18.79991135404086,2.1265571808061665
1,6,4,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,False,False,10.859431155282117,0.02192347659640248,15.339591419871747,4.142492123429236,17.181740728228093,18.809086502245016,1.8421493083563458
2,6,6,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,False,True,10.861171190645567,0.02515317829473318,17.529040766665407,4.214212967103994,15.264293603840105,18.81210033190148,2.2647471628253015
4,6,4,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,False,False,10.862404976660661,7.105427357601002e-15,15.352956397192875,4.037563482958825,17.200844439348607,18.81423731196529,1.8478880421557324
3,6,4,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,False,False,10.862404976660661,7.105427357601002e-15,17.2008444393486,4.037563482958825,15.35295639719288,18.81423731196529,1.84788804215572
20,6,13,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,10.86766239289599,7.105427357601002e-15,15.765078490420679,6.37040809774599,17.20084445655545,18.82334342400142,1.4357659661347721
19,6,13,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,10.86766239289599,7.105427357601002e-15,17.200844456555444,6.37040809774599,15.76507849042069,18.82334342400142,1.4357659661347544
1,6,6,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,False,True,10.869062480384502,0.02551055279550951,15.338867122680268,4.349332701618228,17.48016038373544,18.82576844666656,2.141293261055173
4,6,6,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,False,True,10.872030074732649,7.105427357601002e-15,15.352956370716436,4.246474839929672,17.497196720812553,18.830908470853807,2.1442403500961174
3,6,6,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,False,True,10.872030074732649,7.105427357601002e-15,17.497196720812543,4.246474839929672,15.352956370716441,18.83090847085381,2.1442403500961014
20,6,19,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.875894499969652,7.105427357601002e-15,15.580019059034225,7.026088048186475,17.568414963026292,18.837601851706346,1.9883959039920676
19,6,19,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.875894499969652,7.105427357601002e-15,17.568414963026285,7.026088048186475,15.580019059034234,18.837601851706346,1.9883959039920516
20,6,7,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,True,10.879095375772224,7.105427357601002e-15,15.580019224537397,4.58639458853871,17.568415002740863,18.84314593122512,1.9883957782034667
19,6,7,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,True,10.879095375772224,7.105427357601002e-15,17.568415002740853,4.58639458853871,15.580019224537406,18.84314593122512,1.9883957782034472
5,6,14,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,False,False,10.880445911523216,0.038427582349996214,16.224965041895214,8.788483049913173,15.55901981073084,18.845485127763276,0.6659452311643737
18,6,13,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,False,False,10.882296868648153,0.022123112394243805,15.697972705153182,6.489835315934259,17.16571862081227,18.8486910795463,1.4677459156590889
20,6,10,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,True,False,10.882746263056632,7.105427357601002e-15,15.802386653323143,6.418805533329792,17.266326555016555,18.84946945349442,1.4639399016934114
19,6,10,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,cyc,cyc,cyc,anti,True,False,10.882746263056632,7.105427357601002e-15,17.266326555016544,6.418805533329792,15.80238665332315,18.84946945349442,1.4639399016933936
18,6,19,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,cyc,anti,True,True,10.883005955078076,0.015011322050696663,15.517181667738457,7.061737623962075,17.550403845472918,18.84991925326988,2.0332221777344603
5,6,12,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,True,True,10.887606097959614,0.045172014358023205,16.12986983717936,8.632571538429232,15.951863234380827,18.85788693446278,0.17800660279853275
18,6,7,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,anti,anti,cyc,anti,anti,True,True,10.891065474996276,0.029173666874875437,15.523905953141055,4.692935614233371,17.549696102386907,18.86387875125282,2.025790149245852
6,6,14,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,cyc,anti,cyc,cyc,anti,cyc,False,False,10.89364841684472,0.0403768342366746,15.591521799689705,8.800820250467485,16.15349781384462,18.86835253776732,0.561976014154915
